"E_km","N_km","group"
1116.55035212,6580.61019355,1
1116.06525337,6581.12389263,1
1115.45580377,6581.48135415,1
1115.01271144775,6581.59302743741,1
1115.01475756,6581.60095183,1
1114.72032618582,6581.67697527522,1
1114.44133288,6581.9430935,1
1114.43012219362,6581.93134042882,1
1114.29862986,6582.08668754,1
1113.55547945,6582.51559585,1
1112.71107508,6582.66796426,1
1112.45697351064,6582.66950460738,1
1112.26537412993,6582.74702610845,1
1112.2210378023,6582.78729080253,1
1112.11334427639,6583.03853167256,1
1112.11248624407,6583.04306255456,1
1112.1123558,6583.04776555,1
1112.09724197608,6583.18757917166,1
1112.09947858,6583.18772725,1
1112.07595891785,6583.54297276833,1
1112.08941679,6583.61366149,1
1112.13017923476,6583.69728367117,1
1112.36973225,6584.00339831,1
1112.6231774,6584.59048919,1
1112.7182531672,6584.9220165377,1
1112.72952217,6584.93079831,1
1113.4545464,6585.83756638,1
1113.51086248,6585.95714496,1
1113.62281745871,6586.29060865657,1
1113.71615050977,6586.47380133992,1
1113.90146916,6586.67894935,1
1114.04738415,6586.77228402,1
1114.60281901,6587.25647236,1
1114.9929769,6587.88155079,1
1115.18396426,6588.59321788,1
1115.15918975,6589.32965012,1
1115.08824031,6589.71617356,1
1114.90957139,6590.28974029,1
1114.59923124,6590.80412378,1
1114.50294722,6590.9273423,1
1114.37948127,6591.11924515,1
1114.2761663,6591.31764165,1
1114.22167584,6591.43725188,1
1114.18986491,6591.51810534,1
1113.73511995,6592.26016109,1
1113.05354634,6592.80136079,1
1112.86845541518,6592.90155206857,1
1112.68696431,6593.02859603,1
1112.50661912,6593.13442411,1
1112.36143529,6593.23401269,1
1112.07308152,6593.46330922,1
1112.04753923,6593.4841762,1
1111.60995389,6593.85139738,1
1111.33805546,6594.08027341,1
1110.95459367,6594.34614053,1
1110.74566716,6594.46376897,1
1110.49882673,6594.58536517,1
1110.37027851,6594.64011766,1
1110.01263852,6594.84169566,1
1109.22826225,6595.12422253,1
1108.39460267,6595.13312523,1
1107.60437173,6594.86741371,1
1106.94545165,6594.35663793,1
1106.84227669,6594.24451372,1
1106.50804006,6593.93347587,1
1106.2902494,6593.77122439,1
1106.26204845,6593.7546589,1
1105.82474101,6593.42879165,1
1105.72792381,6593.33865272,1
1105.65194326,6593.26484708,1
1105.47367712,6593.0841877,1
1105.27822251,6592.92279458,1
1105.07546817,6592.78750713,1
1105.05217055,6592.77233356,1
1104.87558981,6592.66010483,1
1104.84164958,6592.63814632,1
1104.64017782,6592.50547607,1
1104.55276261,6592.44521314,1
1104.2322633,6592.21407326,1
1104.15236527,6592.15398749,1
1103.62392889,6591.73979022,1
1103.61305563,6591.73136375,1
1103.35616438,6591.53453324,1
1103.04439621,6591.2508958,1
1102.77108822,6590.95646622,1
1102.6248412,6590.78387232,1
1102.305402,6590.3703125,1
1102.28156607,6590.34041038,1
1102.15845047,6590.19071855,1
1101.9812073,6590.0146236,1
1101.49115984,6589.61689002,1
1101.46637827,6589.59729102,1
1101.12295944,6589.33267722,1
1101.09662996,6589.31304403,1
1100.65810729,6588.89433504,1
1100.63929199,6588.87139552,1
1100.34677456,6588.42490469,1
1100.06142124,6587.86733251,1
1099.99399175739,6587.68875978625,1
1099.74289936281,6587.18335113668,1
1099.64127032,6587.04881084,1
1099.3904932,6586.39238026,1
1099.37059474192,6586.30500379337,1
1099.27461892711,6586.20816063926,1
1099.14243172,6586.12218395,1
1098.97039372059,6585.96415505733,1
1098.94484867,6585.95002027,1
1098.73202075,6585.85517107,1
1097.96137049,6585.31865039,1
1097.62232141852,6584.80650767175,1
1097.59929093,6584.82099071,1
1097.38304882,6584.47712906,1
1097.33207058,6584.43604093,1
1097.0716024398,6584.17101339879,1
1096.9375438,6584.05428788,1
1096.7724193038,6583.86573628941,1
1096.72333645,6583.82308083,1
1096.45774295,6583.5194797,1
1096.32352379009,6583.34905904377,1
1095.95359798,6583.07157313,1
1095.94173670704,6583.06136951296,1
1095.55742367,6582.8223416,1
1095.44096497,6582.718848,1
1095.43190771,6582.7107596,1
1095.3420718,6582.63014058,1
1095.24155904,6582.5480475,1
1094.88802494,6582.19480357,1
1094.78559935,6582.06960613,1
1094.72451788,6582.00033464,1
1094.58475029,6581.85316708,1
1094.55149521,6581.81745983,1
1094.53632208,6581.80084568,1
1094.28562013,6581.57193941,1
1094.28755171858,6581.56982390215,1
1094.11154573,6581.41250757,1
1093.93553363,6581.22779864,1
1093.82664352,6581.10577383,1
1093.75243313,6581.01692482,1
1093.75851593884,6581.01184420499,1
1093.70457692,6580.95936292,1
1093.37292478866,6580.4004827086,1
1093.06452033476,6580.10697349773,1
1093.00442265,6580.07032858,1
1092.81390097686,6579.90515082819,1
1092.81087372,6579.90282413,1
1092.78175895,6579.88011388,1
1092.75961445225,6579.85808570463,1
1092.75403141,6579.85324534,1
1092.75436348186,6579.85286231695,1
1092.47669528983,6579.57665268244,1
1092.4674722,6579.58519372,1
1092.39756303,6579.50970189,1
1092.3223542,6579.42469519,1
1092.31010989,6579.41020587,1
1092.15598293,6579.20775932,1
1092.15290418,6579.20325717,1
1091.95124249,6578.84964977,1
1091.83715963,6578.60529002,1
1091.81333293,6578.56383246,1
1091.75481513,6578.45596951,1
1091.59245775,6578.13834515,1
1091.57922042,6578.11888189,1
1091.54129767,6578.07086421,1
1091.11820259,6577.27084402,1
1091.10871142009,6577.24063945333,1
1090.84686398,6577.03996525,1
1090.18495966019,6576.26683265145,1
1090.19045284,6576.27487082,1
1089.89439785,6575.93711202,1
1089.8946347138,6575.93690440229,1
1089.86054272,6575.9020399,1
1089.85722277,6575.89816556,1
1089.81028387,6575.84639143,1
1089.72548061,6575.75795289,1
1089.56346958,6575.5713501,1
1089.52906077,6575.52751738,1
1089.52289696,6575.52082918,1
1089.4537951,6575.44263471,1
1089.37133682,6575.34530594,1
1089.34030208,6575.31004012,1
1089.24869098,6575.20980211,1
1089.22653226,6575.18561462,1
1089.07504800945,6574.99294595654,1
1089.00677458,6574.92792934,1
1088.99306784,6574.91193977,1
1088.9723456,6574.8883716,1
1088.89686187,6574.80466408,1
1088.85597182,6574.75817434,1
1088.74510967,6574.6289377,1
1088.74073726,6574.62382671,1
1088.64820341,6574.51536701,1
1088.57649613,6574.42734645,1
1088.45231502,6574.26764146,1
1088.20217205,6573.87543467,1
1088.17438148,6573.82133847,1
1087.99785033,6573.37807096,1
1087.93236212,6573.15323204,1
1087.91404007,6573.10509073,1
1087.73651865,6572.76594566,1
1087.64875526,6572.58005384,1
1087.64478015,6572.57065107,1
1087.64299897,6572.56642706,1
1087.58695822,6572.43318696,1
1087.52806948,6572.27914605,1
1087.49430135,6572.1812505,1
1087.45158743,6572.04489857,1
1087.421758,6571.93917546,1
1087.40311506,6571.87895503,1
1087.36351729,6571.7616081,1
1087.24309694,6571.48206036,1
1087.24809252505,6571.47990841964,1
1087.09656289,6571.10134634,1
1087.08770716,6571.06977133,1
1087.03102756,6570.86918531,1
1086.99286308,6570.71573257,1
1086.96667205,6570.59412254,1
1086.94789474,6570.51847934,1
1086.94644041,6570.51331508,1
1086.87716468,6570.18354196,1
1086.87393579,6570.16056528,1
1086.87117918,6570.14035116,1
1086.85792861,6570.04013255,1
1086.82142097,6569.86346119,1
1086.78006124,6569.71748319,1
1086.75407741,6569.63641205,1
1086.73403636,6569.58051045,1
1086.62177018,6569.15010558,1
1086.60703847,6569.06221714,1
1086.59429737,6568.99691699,1
1086.54862787,6568.79202982,1
1086.55116016784,6568.79146536898,1
1086.53266019364,6568.69547782413,1
1086.53147922,6568.69572059,1
1086.46910859799,6568.39230865058,1
1086.44969404,6568.31201107,1
1086.42694447,6568.20081527,1
1086.4205843,6568.17811901,1
1086.37956993,6568.00941808,1
1086.29964792,6567.62262905,1
1086.26545844,6567.4122785,1
1086.21639293,6567.00013409,1
1086.20142978,6566.81785277,1
1086.19449163,6566.66485679,1
1086.18473945,6566.55127109,1
1086.16571553,6566.41644867,1
1086.15114857,6566.34258247,1
1086.14091462,6566.28743626,1
1086.10155357,6566.0612208,1
1086.09990168,6566.05232373,1
1086.05858211,6565.53732746,1
1086.06090041,6565.43849984,1
1086.06023285166,6565.3909469992,1
1086.01401934292,6565.11763283363,1
1086.00762613,6565.09465634,1
1085.9984976142,6565.06024394442,1
1085.98455456,6565.02777151,1
1085.89459041,6564.67142663,1
1085.90292643488,6564.66932208625,1
1085.81442035,6564.40957229,1
1085.79867619,6564.31896572,1
1085.79242668866,6564.27819091665,1
1085.75062067,6564.07943859,1
1085.74189352,6564.049374,1
1085.73233601,6564.01556316,1
1085.73171816,6564.01331726,1
1085.64878352524,6563.79750787432,1
1085.55104588,6563.62827374,1
1085.55613989864,6563.62533179573,1
1085.50424522852,6563.53157388553,1
1085.42807222,6563.5032973,1
1085.39551270998,6563.48465088506,1
1085.35790178,6563.52353557,1
1085.3345345255,6563.57959591735,1
1085.35420249913,6563.67884568466,1
1085.43152063,6563.88607744,1
1085.47146076374,6564.04283619902,1
1085.65382198,6564.49915067,1
1085.68466991,6564.60871249,1
1085.71913408224,6565.47112800436,1
1085.75618114,6565.47232558,1
1085.74959989,6565.67591688,1
1085.74438211,6565.7756223,1
1085.7042766,6566.32971936,1
1085.66612219,6566.6197634,1
1085.65611536,6566.67198202,1
1085.65486884,6566.67844078,1
1085.61428821,6566.88722906,1
1085.61158933,6566.90156077,1
1085.60486568,6566.93844679,1
1085.53966322,6567.20947946,1
1085.44870484,6567.51222357,1
1085.43197627239,6567.50719753198,1
1085.30138973,6567.90131884,1
1085.26762811,6567.97117725,1
1084.99569417,6568.41096645,1
1084.87346593867,6568.56930843051,1
1084.79602856,6568.71340224,1
1084.77994682,6568.73497316,1
1084.74813588947,6568.77027504118,1
1084.68470769,6568.86977623,1
1084.5228386,6569.09506979,1
1084.51168901,6569.10889894,1
1084.19645021,6569.43445931,1
1084.06898467,6569.54418485,1
1084.04721361491,6569.51889393512,1
1083.82066692,6569.74695007,1
1083.69445667,6569.83228425,1
1083.68428875,6569.83924692,1
1083.64759919,6569.86465497,1
1083.60933435,6569.89063355,1
1083.56274281,6569.92163952,1
1083.51446325,6569.95480943,1
1083.36521492,6570.04975613,1
1083.29385471066,6570.09168270677,1
1082.8133841,6570.43580895,1
1082.04738555,6570.67231714,1
1081.24591065,6570.654209,1
1080.49137539,6570.38334659,1
1079.97095637038,6569.9738191979,1
1079.78969231,6569.89210937,1
1079.56520860108,6569.74467722135,1
1079.47466517,6569.71935505,1
1079.36333613453,6569.68240774235,1
1079.27952734,6569.67496685,1
1078.68101780751,6569.53625668284,1
1078.33697944,6569.46925141,1
1078.20598771,6569.42832964,1
1077.46136927,6569.04945748,1
1076.98929447592,6568.55709140253,1
1076.7828218,6568.39486364,1
1076.28522703,6567.87116248,1
1075.95814752,6567.22704878,1
1075.80009933827,6566.75780223246,1
1075.73371279,6566.68990685,1
1075.72968243884,6566.68525108287,1
1075.63140207,6566.62201533,1
1075.54376066,6566.54263265,1
1075.52137921,6566.52211147,1
1075.45211221,6566.45782304,1
1075.12377885523,6566.04768274141,1
1075.02110702013,6565.96540696671,1
1074.53212064,6565.71835817,1
1074.47364605,6565.67898734,1
1074.34377461,6565.58536512,1
1074.29661857,6565.54902105,1
1074.07602762239,6565.30857539276,1
1074.06111507,6565.32413806,1
1073.83793198,6565.11027822,1
1073.51250391,6564.72879904,1
1073.50353870281,6564.71585687521,1
1073.19913500175,6564.39617161967,1
1072.97436816,6564.24829474,1
1072.73566320199,6563.95353361287,1
1072.73403071,6563.9550827,1
1072.56061692,6563.77233209,1
1072.3982701,6563.58319187,1
1072.22782613741,6563.36332496869,1
1072.1635421,6563.29287305,1
1072.16920510094,6563.28770583003,1
1072.14632807,6563.25819524,1
1072.16913478544,6563.24051514812,1
1071.86552698855,6562.80671383593,1
1071.84162956,6562.82205931,1
1071.64796491,6562.52046634,1
1071.57665904339,6562.39409783802,1
1071.43628973179,6562.18812754597,1
1071.21388746286,6562.02536665758,1
1071.13336935,6561.99923756,1
1070.69603706,6561.80953548,1
1070.64767894,6561.78281753,1
1070.62809825653,6561.77372647481,1
1070.58988757,6561.76141107,1
1070.5352905821,6561.73058692228,1
1070.48788238,6561.70854291,1
1070.48962131814,6561.70480315301,1
1069.71560113,6561.26780995,1
1069.65437952,6561.21453115,1
1069.45068316,6561.015789,1
1069.43666148,6561.0004561,1
1069.28138763468,6560.80064985088,1
1069.21096471,6560.71650356,1
1069.19937784255,6560.69511972169,1
1069.19109372,6560.68445972,1
1069.1364195,6560.60110177,1
1069.14528372732,6560.59528775086,1
1068.97384620324,6560.27889573981,1
1068.96920482,6560.28210922,1
1068.90618235,6560.19108285,1
1068.85463102883,6560.09703474692,1
1068.84855401,6560.100005,1
1068.78512062118,6559.97022282754,1
1068.71739931235,6559.84667486622,1
1068.7164601,6559.84718297,1
1068.6178482337,6559.66490233022,1
1068.49048461588,6559.52903550787,1
1068.34708512565,6559.48465080359,1
1067.99810394,6559.43345325,1
1067.29557253,6559.08478446,1
1066.73564218,6558.53560478,1
1066.44249866039,6557.97262701485,1
1066.44099665,6557.97326117,1
1066.43314295619,6557.95465952422,1
1066.37342083,6557.83996407,1
1066.36605980329,6557.79577160748,1
1066.21914674427,6557.44780480983,1
1066.1776208867,6557.40327205018,1
1066.00445566905,6557.34844702836,1
1065.68166202696,6557.33249847666,1
1065.35568707,6557.36193717,1
1065.15547859,6557.35546042,1
1064.73929536,6557.3068645,1
1064.73053002,6557.3050864,1
1064.68801096717,6557.29703919616,1
1064.66219161,6557.29227526,1
1064.58906737,6557.27813933,1
1064.59143089868,6557.26591295127,1
1064.20730673,6557.215305,1
1064.08914048,6557.17855589,1
1063.8035400407,6557.05684045167,1
1063.76198721,6557.04079098,1
1063.73562215255,6557.02789562391,1
1063.6237516,6556.98021932,1
1063.58212494,6556.95725018,1
1063.56379312813,6556.94385270226,1
1063.37482461,6556.85142672,1
1063.34127067,6556.83125866,1
1063.19594084,6556.78562872,1
1063.05134573575,6556.72124128932,1
1063.04909075,6556.72737349,1
1062.51789692,6556.53203831,1
1062.33339383,6556.45569526,1
1062.15234219,6556.37216292,1
1061.93367206146,6556.25142730919,1
1061.93245178,6556.25360747,1
1061.8567608,6556.21124165,1
1061.60174618,6556.04745057,1
1061.51598844263,6555.98471507235,1
1061.44182588,6555.95038955,1
1061.43498856,6555.94782921,1
1060.71240358,6555.52811781,1
1060.16850149,6554.89372265,1
1059.86405022,6554.11552207,1
1059.73751573568,6553.50696241077,1
1059.55773517164,6553.13134543924,1
1059.247033,6552.80234321,1
1059.2521067875,6552.79755164126,1
1058.98677175,6552.51925222,1
1058.67955824,6552.10044659,1
1058.68530302468,6552.09623252179,1
1058.62635046,6552.03449156,1
1058.28770889,6551.33141311,1
1058.27734328,6551.29694756,1
1058.25601645921,6551.21127226064,1
1058.1569021,6551.01086262,1
1058.14521181064,6550.98417075585,1
1057.87247425,6550.69432747,1
1057.87833252369,6550.68881493492,1
1057.41122842,6550.25014412,1
1057.3942517,6550.22517954,1
1057.12646616,6549.71235636,1
1057.09919687,6549.64105075,1
1057.09546336,6549.63329018,1
1056.97042838,6549.32126083,1
1056.92919488,6549.19422023,1
1056.91981173,6549.16888079,1
1056.87651746271,6549.03450792438,1
1056.8757144,6549.03476673,1
1056.8262525,6548.88128861,1
1056.79992637,6548.81022513,1
1056.67780972,6548.35012993,1
1056.65520362,6548.2135979,1
1056.6227627,6547.7297843,1
1056.62640358254,6547.60918348027,1
1056.62058802,6547.05063144,1
1056.83066204,6546.33956804,1
1057.24005164,6545.72139137,1
1057.81274743,6545.25047547,1
1058.4983758,6544.96824153,1
1059.23662972,6544.89951449,1
1059.96257328,6545.05033951,1
1059.98520875,6545.05869683,1
1060.08363567,6545.09742251,1
1060.14541551,6545.12325177,1
1060.38161801142,6545.25891899349,1
1060.38837331,6545.2463064,1
1060.7153408926,6545.42143006494,1
1060.71778872431,6545.42028282462,1
1060.75370911036,6545.38650393491,1
1060.7590296422,6545.34106022675,1
1060.71248046072,6545.14556448257,1
1060.67432600011,6545.07586989961,1
1060.55643455053,6544.9353086022,1
1060.53018972,6544.91610474,1
1060.26854705,6544.6956456,1
1060.21988601,6544.64858675,1
1060.22643705664,6544.64181266297,1
1060.12835958,6544.56634152,1
1060.03472253725,6544.4664172957,1
1059.96250918,6544.4188416,1
1059.6537985125,6544.16772177916,1
1059.48263558,6544.0542287,1
1059.48480582388,6544.05095567838,1
1059.30362452,6543.93057353,1
1059.28495825,6543.91613286,1
1059.19812397,6543.84944076,1
1058.94284854,6543.62414561,1
1058.87798358,6543.55851807,1
1058.88254308464,6543.55401154599,1
1058.65614800084,6543.34581171793,1
1058.63608542,6543.3660769,1
1058.56594982,6543.29664248,1
1058.54868332,6543.27956465,1
1058.3982555,6543.11697908,1
1058.36736263053,6543.08046970209,1
1058.21713279,6542.94851216,1
1057.86458384934,6542.578186477,1
1057.84448426,6542.56187884,1
1057.71051804,6542.44751324,1
1057.70898580042,6542.4463742258,1
1057.18849042507,6542.23716610883,1
1057.18793011,6542.23702404,1
1056.68730277,6542.07661698,1
1056.69713418048,6542.0459333376,1
1056.1956589,6541.86229204,1
1056.0813064,6541.79666543,1
1055.908332,6541.68776152,1
1055.87619812355,6541.66564573618,1
1055.81068524,6541.64135661,1
1055.77053973,6541.61831719,1
1055.74137987,6541.60158243,1
1055.6506021,6541.54948529,1
1055.65437753638,6541.54290670021,1
1055.50146059,6541.46263935,1
1055.35345891173,6541.36560919712,1
1055.19334509,6541.29519229,1
1055.18166381,6541.28865048,1
1055.04627632153,6541.19306858141,1
1055.04210587,6541.19963279,1
1054.98954929,6541.16624191,1
1054.69933678,6541.01565544,1
1054.69975994096,6541.01483991783,1
1054.48303096,6540.9147599,1
1054.42399867,6540.89275853,1
1054.00048981,6540.68765532,1
1053.8062338,6540.56982014,1
1053.71189477,6540.50966605,1
1053.55231227,6540.40281338,1
1053.53372477,6540.39060569,1
1053.4756895,6540.3532246,1
1053.23395546,6540.22156594,1
1053.23636171713,6540.21714789227,1
1053.04846235535,6540.11226993239,1
1053.04682015,6540.11494022,1
1052.91404346,6540.03328363,1
1052.78941900111,6539.96360900943,1
1052.53829009,6539.8728351,1
1052.0138386,6539.61009059,1
1051.90089452886,6539.53576558407,1
1051.76814937,6539.47671438,1
1051.35947698,6539.24678714,1
1051.22936204489,6539.1565425964,1
1051.18504002,6539.12786548,1
1050.96925126951,6538.98458057476,1
1050.9297834,6538.96656842,1
1050.50729801,6538.72128979,1
1050.42615433,6538.66288587,1
1050.25142161,6538.52490536,1
1050.17319765743,6538.45726717266,1
1049.83474995,6538.26501051,1
1049.55971625,6538.08382631,1
1049.45520048352,6538.00463090968,1
1049.40477412,6537.97852811,1
1048.72326208,6537.46077989,1
1048.25632281,6536.74350059,1
1048.16683957,6536.53479549,1
1048.18756824827,6536.52590797691,1
1048.03993554,6536.21205971,1
1047.94181045,6535.43713736,1
1047.95424475507,6535.03498050704,1
1047.95104112,6534.9745261,1
1047.95174136772,6534.9508941059,1
1047.92790795529,6534.847855455,1
1047.74863117,6534.70057076,1
1047.48885482,6534.45393991,1
1047.33423774,6534.2844863,1
1047.32088564547,6534.27692172798,1
1047.16600863,6534.23596513,1
1047.1326669704,6534.22501628457,1
1046.88942253523,6534.22018838615,1
1046.72219275,6534.25504894,1
1045.99991649,6534.29864614,1
1045.29540821,6534.13356491,1
1044.66768698,6533.77363468,1
1044.62417532,6533.73945513,1
1044.38774490578,6533.65286803075,1
1043.96510383,6533.57201532,1
1043.27608359,6533.19083919,1
1042.73980261,6532.61425715,1
1042.63882524,6532.46378858,1
1042.61424174626,6532.42122492609,1
1042.51158758,6532.29567664,1
1042.3935820326,6532.0283677888,1
1042.30695601,6531.901137,1
1042.20631529573,6531.8236470308,1
1041.72662264,6531.56026716,1
1041.17825129,6530.96330272,1
1040.84970566,6530.22226598,1
1040.77552654,6529.41506395,1
1040.78021709,6529.34929694,1
1040.820183108,6529.16161692341,1
1040.83818576731,6528.88412201755,1
1040.81256662526,6528.83266992685,1
1040.76940058963,6528.78485987651,1
1040.68086837,6528.7284137,1
1040.55535508,6528.64291885,1
1040.51415273,6528.61298172,1
1040.49665634,6528.60683377,1
1040.04431338,6528.39499939,1
1039.84457427,6528.27580248,1
1039.84790350312,6528.27022366032,1
1039.74981795,6528.22447448,1
1039.23807327,6527.78788434,1
1039.19151775169,6527.73581375243,1
1038.8672406,6527.75366978,1
1038.05137692,6527.66364276,1
1037.30864476,6527.31423277,1
1037.30003793601,6527.30828584042,1
1037.20688244,6527.27467782,1
1037.11237262,6527.2371019,1
1036.72867542,6527.04491225,1
1036.59268411748,6526.96148062969,1
1036.51284067796,6526.93645111648,1
1036.17450488287,6526.92748297267,1
1035.99053512,6526.94669894,1
1035.83962052851,6526.94700343947,1
1035.86652079077,6527.58319562692,1
1035.86716794,6527.58722199,1
1035.87241691979,6527.712856103,1
1035.90484345,6527.76821482,1
1036.21354295,6528.62010829,1
1036.20643045476,6529.04335728778,1
1036.21492432,6529.11641898,1
1036.20223486729,6529.29302749918,1
1036.19831852,6529.52608074,1
1036.17839120407,6529.62487743391,1
1036.14814311,6530.04586258,1
1035.83244083824,6530.70503575207,1
1035.84594939,6530.71242923,1
1035.83827764,6530.72644621,1
1035.75400110305,6530.86881464658,1
1035.74563353,6530.88628579,1
1035.72543715079,6530.91374729744,1
1035.70944492,6530.93879693,1
1035.70234855,6530.9498483,1
1035.66143521,6531.0131972,1
1035.58547849,6531.15201057,1
1035.51650466399,6531.26070760642,1
1035.3825667,6531.64027646,1
1035.36562535608,6531.63429839025,1
1035.23385208,6532.01125296,1
1035.1863134,6532.10282427,1
1034.68632071,6532.76632667,1
1034.64266305554,6532.80766213278,1
1034.55403613,6532.9424562,1
1034.50987996,6533.02014541,1
1034.48013051,6533.07570272,1
1034.47264101,6533.09057897,1
1034.13651579,6533.5948643,1
1034.10368243,6533.63310841,1
1034.07472912,6533.66623867,1
1034.03475566,6533.71117464,1
1033.77872561,6533.96055107,1
1033.75918671,6533.97703157,1
1033.00469481,6534.41442475,1
1032.1458679,6534.5660399,1
1031.28721777,6534.41342678,1
1030.86493437131,6534.25869847255,1
1030.79832495411,6534.27257865721,1
1030.61864694,6534.34491547,1
1030.60775576451,6534.34824382561,1
1030.28456232,6534.51921011,1
1029.59755275,6534.66202633,1
1028.89791591,6534.60829631,1
1028.85305426,6534.59838439,1
1028.83259527,6534.594456,1
1028.81574495,6534.59116049,1
1028.76966346,6534.58198368,1
1028.75283617,6534.57875238,1
1028.75058559,6534.57833618,1
1028.50066607755,6534.51038679636,1
1028.42445704,6534.50613329,1
1028.33826982,6534.52469618,1
1027.35378976,6534.53840865,1
1027.31753252,6534.5316504,1
1027.24161083,6534.54166782,1
1027.19983568012,6534.54319432375,1
1027.08640839,6534.57442801,1
1026.22367181,6534.65620307,1
1025.38485095,6534.43853102,1
1024.67073873,6533.94756738,1
1024.64221379,6533.91954569,1
1024.48748578,6533.75306509,1
1024.2867288739,6533.51633412039,1
1024.15195328769,6533.46759045638,1
1024.01176813129,6533.46034435094,1
1023.71672925,6533.48951053,1
1023.60499332508,6533.4868846401,1
1023.02446074,6533.52059174,1
1022.21785621,6533.2893113,1
1021.5332129,6532.80416694,1
1021.21401439,6532.48515881,1
1021.19653582865,6532.46721894358,1
1021.04135639195,6532.53905209744,1
1021.02844084,6532.54781075,1
1020.34363827,6532.87328566,1
1019.59276022,6532.97850273,1
1018.84487408,6532.85378387,1
1018.16877202,6532.510601,1
1018.06643451208,6532.43724250973,1
1018.06143078,6532.43561103,1
1017.90846229,6532.35830424,1
1017.68364826588,6532.3275162336,1
1017.54491228,6532.32511223,1
1017.29262179876,6532.30882470266,1
1017.26968788,6532.31351756,1
1017.05247059139,6532.33267218238,1
1016.60482292,6532.50110639,1
1016.37131292,6532.57611401,1
1016.26887165,6532.60355605,1
1016.16564925196,6532.61957819548,1
1015.73755411,6532.81661967,1
1014.98672079193,6532.97023194161,1
1014.90860725,6532.9997485,1
1014.13884561,6533.1585405,1
1013.62035866474,6533.18219213224,1
1013.53379252782,6533.22200562629,1
1013.18094205,6533.4605067,1
1012.57925364,6533.67235247,1
1012.53259063,6533.68232782,1
1012.52514499492,6533.68327773911,1
1012.48798958761,6533.70318416148,1
1011.79757399,6534.16681849,1
1011.36725142286,6534.26662778948,1
1011.35630976398,6534.27168164162,1
1011.35980485,6534.28395789,1
1011.28141005699,6534.30627713107,1
1011.10426717,6534.38809781,1
1011.05494000714,6534.43438263204,1
1011.03018130417,6534.48010106254,1
1011.031980466,6534.49470434535,1
1011.09230221148,6534.62340721729,1
1011.22586708,6534.78108324,1
1011.22651520918,6534.78202513869,1
1011.43862983445,6534.99692635461,1
1011.78668237038,6535.19035890332,1
1011.85341919,6535.21484419,1
1012.27481366,6535.41589142,1
1012.42026448,6535.50281738,1
1012.40713191714,6535.52479173643,1
1012.90119849,6535.82313783,1
1012.95633802749,6535.87231586635,1
1013.4996433,6536.201209,1
1014.04442294,6536.87947988,1
1014.12751285974,6537.03092653084,1
1014.20928994,6537.11092824,1
1014.2223713277,6537.11618316354,1
1014.44237095,6537.1067394,1
1014.76465221115,6537.12980147431,1
1015.22017479,6537.1433403,1
1015.93087067,6537.26866842,1
1016.57615737,6537.59177964,1
1017.10226486,6538.08574998,1
1017.40900898704,6538.61263590789,1
1017.6118948,6538.61473135,1
1017.75118254,6538.62005603,1
1017.84601063705,6538.62633244009,1
1017.96232631,6538.61551962,1
1017.96297789354,6538.62252883271,1
1018.2129811528,6538.61714271753,1
1018.2412853,6538.60811963,1
1018.53781381,6538.56240294,1
1019.39484512,6538.57896349,1
1020.19590412,6538.88405592,1
1020.53211594039,6539.17215111805,1
1020.81429512,6539.36667483,1
1020.87449202859,6539.41619360277,1
1020.91930673218,6539.44028219862,1
1021.26856296,6539.56218679,1
1021.29450304553,6539.5724463082,1
1021.57895728,6539.6289542,1
1021.58879300313,6539.62782383886,1
1021.80694746,6539.52610357,1
1022.74115816,6539.2948923,1
1023.69348946,6539.43372093,1
1023.8992054594,6539.50613082232,1
1024.11511024441,6539.51223108323,1
1024.20804389,6539.48220156,1
1024.33717821924,6539.38144089703,1
1024.40715946,6539.28918631,1
1024.40226051523,6539.29691831093,1
1024.89682435,6538.66271502,1
1025.569673,6538.21766344,1
1026.34922179,6538.01005827,1
1027.15429833,6538.06151689,1
1027.90107209,6538.36668105,1
1028.51178348,6538.89377481,1
1028.52106109,6538.90486354,1
1028.93861993,6539.61581479,1
1029.02056718413,6539.83001766348,1
1029.05056992,6539.887433,1
1029.07189045,6539.94333162,1
1029.23501658,6540.76307818,1
1029.11881817,6541.59078133,1
1028.73628334,6542.33392443,1
1028.57329706836,6542.48868351348,1
1028.47245231,6542.61610708,1
1028.37224816793,6542.72963807433,1
1028.302093,6542.82714379,1
1028.23313,6542.91850555,1
1028.20919206875,6542.94875259875,1
1027.99589547,6543.3952792,1
1027.97996209035,6543.41993474457,1
1027.89422727218,6543.65232497404,1
1027.88437244,6543.78302546,1
1027.88064816,6543.80214265,1
1027.77396451897,6544.13603549709,1
1027.77289322093,6544.15869317509,1
1027.93825233103,6544.31037261935,1
1028.21698197,6544.50412912,1
1028.68987192,6545.12730721,1
1028.85234621,6545.4304325,1
1029.08791323,6545.66620883,1
1029.14180805628,6545.72686552281,1
1029.70245589577,6546.11733363747,1
1029.82636001,6546.19184529,1
1030.60779861,6546.93221225,1
1030.70021724726,6547.06864639082,1
1030.95083084,6547.33822719,1
1031.27824931,6548.03238648,1
1031.28813215,6548.0659173,1
1031.34445315,6548.29703719,1
1031.4009861,6548.58873396,1
1031.38084403808,6548.59263763775,1
1031.50239204,6549.04366175,1
1031.51272392,6549.23123904,1
