"E_km","N_km","STATIONID","group"
445.90117207307,6447.63477813832,"J-23",204
483.31708714333,6447.30103367356,"J-23",204
445.90117207307,6447.63477813832,"J-24",205
449.68453518842,6410.47000941349,"J-24",205
412.32039080372,6411.11151355937,"J-24",205
408.49718707561,6448.32119851314,"J-24",205
445.90117207307,6447.63477813832,"J-24",205
408.49718707561,6448.32119851314,"J-25",206
412.32039080372,6411.11151355937,"J-25",206
374.9644486164,6412.10038783542,"J-25",206
371.1017888738,6449.36027268186,"J-25",206
408.49718707561,6448.32119851314,"J-25",206
371.1017888738,6449.36027268186,"J-26",207
374.9644486164,6412.10038783542,"J-26",207
337.60507729959,6413.43716452099,"J-26",207
333.70266703048,6450.75258750932,"J-26",207
371.1017888738,6449.36027268186,"J-26",207
335.33108542002,6413.5398492879,"J-27",208
334.97104565609,6414.28732501826,"J-27",208
333.78397506568,6414.33633792405,"J-27",208
333.23707648939,6415.4734475078,"J-27",208
332.64333271146,6415.49822399427,"J-27",208
332.09691895258,6416.63591206546,"J-27",208
330.91050733629,6416.68575028367,"J-27",208
329.81952753771,6418.96135725503,"J-27",208
329.22615256671,6418.98662452448,"J-27",208
329.415896803,6423.43713490237,"J-27",208
330.00849574095,6423.41190733318,"J-27",208
330.05582973898,6424.52483570548,"J-27",208
331.83152334812,6424.44974932973,"J-27",208
331.87833087749,6425.56226194067,"J-27",208
332.46977017937,6425.53749520565,"J-27",208
331.92501574245,6426.67524887401,"J-27",208
331.33286941476,6426.70022113782,"J-27",208
330.78868623394,6427.83773857785,"J-27",208
329.60559118389,6427.88800047488,"J-27",208
329.65306207948,6429.0009318967,"J-27",208
329.06211486674,6429.02622247525,"J-27",208
329.10983565025,6430.13869843051,"J-27",208
327.92734878481,6430.18951796688,"J-27",208
327.97533529913,6431.30244847973,"J-27",208
327.38470814004,6431.32795766244,"J-27",208
326.84243358446,6432.46597565985,"J-27",208
325.66064132632,6432.51750352999,"J-27",208
322.80565942078,6434.87305652083,"J-27",208
321.62457813515,6434.92568135491,"J-27",208
321.08446467017,6436.06466902794,"J-27",208
319.90372441075,6436.11790367677,"J-27",208
319.95405944408,6437.23068334057,"J-27",208
318.7737270769,6437.28428844373,"J-27",208
317.69614519609,6439.56335442833,"J-27",208
317.10593143375,6439.59053785646,"J-27",208
316.02999162822,6441.8701628629,"J-27",208
315.49171361477,6443.00989320981,"J-27",208
314.4178157684,6445.2900432943,"J-27",208
313.88061957665,6446.43005221955,"J-27",208
313.9327567943,6447.54287888217,"J-27",208
312.8613333066,6449.82340011266,"J-27",208
312.91381794694,6450.93591240823,"J-27",208
312.32522140856,6450.96368383799,"J-27",208
312.36239141635,6451.74914491186,"J-27",208
333.70266703048,6450.75258750932,"J-27",208
337.60507729959,6413.43716452099,"J-27",208
335.33108542002,6413.5398492879,"J-27",208
633.16009598823,6424.77218346289,"JI1918",209
634.09254543543,6424.89595861906,"JI1918",209
636.36408746478,6424.7993539319,"JI1918",209
638.58155654735,6424.31071531489,"JI1918",209
640.67720047932,6423.4474682468,"JI1918",209
642.59630951068,6422.23461197435,"JI1918",209
644.2717004016,6420.70865386716,"JI1918",209
645.65384598531,6418.91635606435,"JI1918",209
646.70431630069,6416.91258158126,"JI1918",209
647.38684339867,6414.75855366528,"JI1918",209
647.68403232959,6412.51988449677,"JI1918",209
647.67934414896,6412.40069442254,"JI1918",209
647.58651704149,6410.25950824275,"JI1918",209
647.09454748495,6408.05187312136,"JI1918",209
646.22601332172,6405.96493253619,"JI1918",209
645.0064609852,6404.05645674802,"JI1918",209
643.47343520656,6402.38932702636,"JI1918",209
641.67250104541,6401.01137605661,"JI1918",209
639.65771828874,6399.96690940308,"JI1918",209
637.49121779374,6399.28596990058,"JI1918",209
635.44686881601,6399.0157882076,"JI1918",209
635.24119881944,6398.98851917524,"JI1918",209
632.97068678623,6399.08557565164,"JI1918",209
630.75412804922,6399.57373649664,"JI1918",209
628.65718312749,6400.43617710964,"JI1918",209
626.73839605126,6401.64913844946,"JI1918",209
625.06379638787,6403.17515922577,"JI1918",209
623.68015651131,6404.9670132818,"JI1918",209
622.63178053549,6406.97136218888,"JI1918",209
621.94819570037,6409.12555813527,"JI1918",209
621.65085026715,6411.36543671292,"JI1918",209
621.65779496219,6411.52629041,"JI1918",209
621.74821874306,6413.6266851213,"JI1918",209
622.24019785109,6415.83400678361,"JI1918",209
623.10832717698,6417.91912159283,"JI1918",209
624.32749452956,6419.82921425358,"JI1918",209
625.86153778003,6421.49630031868,"JI1918",209
627.66310662127,6422.8725399598,"JI1918",209
629.67671522343,6423.91860298136,"JI1918",209
631.84327968429,6424.5984726685,"JI1918",209
633.16009598823,6424.77218346289,"JI1918",209
595.915645233,6423.77417694775,"JI2019",210
596.08771230886,6423.79699812817,"JI2019",210
598.36011854152,6423.70048471566,"JI2019",210
600.57750527425,6423.21222285546,"JI2019",210
602.67312393891,6422.34853857361,"JI2019",210
604.59260111609,6421.1358630624,"JI2019",210
606.26638719666,6419.6103354106,"JI2019",210
607.64903338692,6417.81796428196,"JI2019",210
608.69902946091,6415.81396111901,"JI2019",210
609.38263280268,6413.66000090461,"JI2019",210
609.68026415441,6411.42156973033,"JI2019",210
609.66959519973,6411.17996975486,"JI2019",210
609.58223866063,6409.16176834418,"JI2019",210
609.09051017518,6406.95464325016,"JI2019",210
608.22174719288,6404.86827766652,"JI2019",210
607.00288316564,6402.95977091418,"JI2019",210
605.46938532571,6401.29243200294,"JI2019",210
603.66800190039,6399.91543627059,"JI2019",210
601.6542108256,6398.87082514184,"JI2019",210
599.48853473407,6398.18977963196,"JI2019",210
598.06888899247,6398.00253441189,"JI2019",210
597.23935177329,6397.89277131567,"JI2019",210
594.96877873904,6397.98956471645,"JI2019",210
592.75119700158,6398.47797859239,"JI2019",210
590.65405270106,6399.34031372518,"JI2019",210
588.73643146346,6400.55347900863,"JI2019",210
587.06215856329,6402.07906665214,"JI2019",210
585.67867141709,6403.87106254845,"JI2019",210
584.62954951006,6405.87523929262,"JI2019",210
583.9456994293,6408.029183645,"JI2019",210
583.64777992737,6410.2685934648,"JI2019",210
583.66006362513,6410.55220540076,"JI2019",210
583.74573283025,6412.5297957379,"JI2019",210
584.23666764798,6414.73683397657,"JI2019",210
585.10528566135,6416.82153922831,"JI2019",210
586.32495082552,6418.73127659701,"JI2019",210
587.85807341016,6420.3981383363,"JI2019",210
589.66032717298,6421.77416486402,"JI2019",210
591.67409252702,6422.82030379003,"JI2019",210
593.84007380258,6423.50015701492,"JI2019",210
595.915645233,6423.77417694775,"JI2019",210
558.63147389886,6422.92196394097,"JI2120",211
559.86049512083,6423.08457420954,"JI2120",211
562.13240635687,6422.98795859547,"JI2120",211
564.34927976823,6422.499270171,"JI2120",211
566.44557310679,6421.63591462325,"JI2120",211
568.36435582957,6420.42320175178,"JI2120",211
570.03920655242,6418.89743088943,"JI2120",211
571.42154761706,6417.10539972923,"JI2120",211
572.47126990412,6415.1013881939,"JI2120",211
573.15417303859,6412.94778131426,"JI2120",211
573.45146222698,6410.7094896506,"JI2120",211
573.43625182919,6410.35106974552,"JI2120",211
573.35404874532,6408.44950572434,"JI2120",211
572.86253790892,6406.242744746,"JI2120",211
571.99430043395,6404.15676274014,"JI2120",211
570.77504623375,6402.2478268803,"JI2120",211
569.24238675551,6400.58160972462,"JI2120",211
567.44187086747,6399.20414768782,"JI2120",211
565.42744412537,6398.160054522,"JI2120",211
563.26084736101,6397.47903531459,"JI2120",211
561.01223753088,6397.1819076841,"JI2120",211
560.53907808847,6397.20196645216,"JI2120",211
558.74122524709,6397.27908423322,"JI2120",211
556.52493451486,6397.76730744577,"JI2120",211
554.42779087354,6398.63003678541,"JI2120",211
552.50965855933,6399.8427196255,"JI2120",211
550.83582652726,6401.36856237272,"JI2120",211
549.45232712864,6403.16029069947,"JI2120",211
548.403278682,6405.16414440538,"JI2120",211
547.71988920456,6407.31785550275,"JI2120",211
547.42225206363,6409.55736163241,"JI2120",211
547.43927798499,6409.95765964203,"JI2120",211
547.51967526579,6411.81850175109,"JI2120",211
548.01057705514,6414.02533489907,"JI2120",211
548.87881696745,6416.11024189809,"JI2120",211
550.09836944013,6418.02003356484,"JI2120",211
551.63174209944,6419.6862428589,"JI2120",211
553.43253373257,6421.06268360705,"JI2120",211
555.44632320178,6422.10778123128,"JI2120",211
557.61253441178,6422.78782574,"JI2120",211
558.63147389886,6422.92196394097,"JI2120",211
520.20868534449,6422.47212882085,"JI2221",212
521.84803285516,6422.68843841407,"JI2221",212
524.12044411278,6422.59190788067,"JI2221",212
526.33688999359,6422.10298764408,"JI2221",212
528.4327660291,6421.23945047996,"JI2221",212
530.35147457859,6420.02655878127,"JI2221",212
532.0260106517,6418.5008391351,"JI2221",212
533.40824898636,6416.70881454385,"JI2221",212
534.45866215646,6414.70497468409,"JI2221",212
535.14193438603,6412.55121536155,"JI2221",212
535.43969241029,6410.31300298367,"JI2221",212
535.41859708355,6409.83250833049,"JI2221",212
535.34173695645,6408.05355291363,"JI2221",212
534.85042997994,6405.84668995517,"JI2221",212
533.98259927943,6403.76073129553,"JI2221",212
532.76282599908,6401.85223282597,"JI2221",212
531.23020241891,6400.18584124205,"JI2221",212
529.42976033446,6398.80901157488,"JI2221",212
527.41584487235,6397.76453959742,"JI2221",212
525.25043232479,6397.08316931317,"JI2221",212
523.0011657336,6396.78688084793,"JI2221",212
522.37460441619,6396.81351801338,"JI2221",212
520.72956004767,6396.88376066318,"JI2221",212
518.51355325835,6397.37238698434,"JI2221",212
516.41658615963,6398.23481523033,"JI2221",212
514.4991550894,6399.44756838648,"JI2221",212
512.82528219828,6400.97378980967,"JI2221",212
511.44153999243,6402.76519132762,"JI2221",212
510.3914981733,6404.76941865639,"JI2221",212
509.70760988034,6406.92298247904,"JI2221",212
509.41037150629,6409.16256720003,"JI2221",212
509.43272003494,6409.68500202822,"JI2221",212
509.50745707928,6411.42338968951,"JI2221",212
509.99924240739,6413.63001278647,"JI2221",212
510.86724017485,6415.71542351096,"JI2221",212
512.0858068838,6417.62452938537,"JI2221",212
513.61952512211,6419.29087658697,"JI2221",212
515.42146933573,6420.66710544853,"JI2221",212
517.4350498201,6421.712036451,"JI2221",212
519.60018614644,6422.39182471879,"JI2221",212
520.20868534449,6422.47212882085,"JI2221",212
704.23743756954,6489.70821532667,"K-01",213
707.71439907549,6452.70720834554,"K-01",213
670.33176327167,6450.92399161966,"K-01",213
666.82307626993,6487.93356874828,"K-01",213
704.23743756954,6489.70821532667,"K-01",213
741.6481031032,6491.8417105186,"K-02",214
745.09372298786,6454.84407472907,"K-02",214
707.71439907549,6452.70720834554,"K-02",214
704.23743756954,6489.70821532667,"K-02",214
741.6481031032,6491.8417105186,"K-02",214
779.03691830116,6494.3333130757,"K-03",215
782.45152173301,6457.33384381699,"K-03",215
745.09372298786,6454.84407472907,"K-03",215
741.6481031032,6491.8417105186,"K-03",215
779.03691830116,6494.3333130757,"K-03",215
816.40526961173,6497.18327993984,"K-04",216
819.78930861857,6460.17678105291,"K-04",216
782.45152173301,6457.33384381699,"K-04",216
779.03691830116,6494.3333130757,"K-04",216
816.40526961173,6497.18327993984,"K-04",216
853.76605878077,6500.39307845855,"K-05",217
857.11932669044,6463.37428701505,"K-05",217
819.78930861857,6460.17678105291,"K-05",217
816.40526961173,6497.18327993984,"K-05",217
853.76605878077,6500.39307845855,"K-05",217
891.10731785325,6503.96229101319,"K-06",218
894.4305055443,6466.92600834504,"K-06",218
857.11932669044,6463.37428701505,"K-06",218
853.76605878077,6500.39307845855,"K-06",218
891.10731785325,6503.96229101319,"K-06",218
928.41354095412,6507.88976134289,"K-07",219
931.70820064899,6470.83088722148,"K-07",219
894.4305055443,6466.92600834504,"K-07",219
891.10731785325,6503.96229101319,"K-07",219
928.41354095412,6507.88976134289,"K-07",219
965.70111526153,6512.17766787924,"K-08",220
968.96817539731,6475.09103727229,"K-08",220
931.70820064899,6470.83088722148,"K-08",220
928.41354095412,6507.88976134289,"K-08",220
965.70111526153,6512.17766787924,"K-08",220
1000.95226767816,6516.57509255306,"K-09",221
1000.95330844856,6516.5659345111,"K-09",221
1001.21869063874,6516.60832843116,"K-09",221
1002.96777926986,6516.8265250661,"K-09",221
1006.2082633203,6479.70697992651,"K-09",221
968.96817539731,6475.09103727229,"K-09",221
965.70111526153,6512.17766787924,"K-09",221
1000.95226767816,6516.57509255306,"K-09",221
1040.19799006515,6521.83502526432,"K-10",222
1043.41288893941,6484.67741020509,"K-10",222
1006.2082633203,6479.70697992651,"K-10",222
1002.96777926986,6516.8265250661,"K-10",222
1040.19799006515,6521.83502526432,"K-10",222
1077.3921252119,6527.20374469525,"K-11",223
1080.58255020995,6490.00291467481,"K-11",223
1043.41288893941,6484.67741020509,"K-11",223
1040.19799006515,6521.83502526432,"K-11",223
1077.3921252119,6527.20374469525,"K-11",223
1114.56376688202,6532.93549365902,"K-12",224
1117.73018827355,6495.68617657982,"K-12",224
1080.58255020995,6490.00291467481,"K-12",224
1077.3921252119,6527.20374469525,"K-12",224
1114.56376688202,6532.93549365902,"K-12",224
1151.69820399873,6539.02895691596,"K-13",225
1154.84285149414,6501.72615905787,"K-13",225
1117.73018827355,6495.68617657982,"K-13",225
1114.56376688202,6532.93549365902,"K-13",225
1151.69820399873,6539.02895691596,"K-13",225
1187.15074265056,6545.19866190849,"K-14",226
1190.81022424342,6508.30564687137,"K-14",226
1191.87429774994,6508.52109825838,"K-14",226
1191.90760304926,6508.12143896178,"K-14",226
1154.84285149414,6501.72615905787,"K-14",226
1151.69820399873,6539.02895691596,"K-14",226
1187.15074265056,6545.19866190849,"K-14",226
1191.87429774994,6508.52109825838,"K-15",227
1228.8427958697,6516.00724711935,"K-15",227
1228.93639396267,6514.87486307562,"K-15",227
1191.90760304926,6508.12143896178,"K-15",227
1191.87429774994,6508.52109825838,"K-15",227
1228.8427958697,6516.00724711935,"K-16",228
1264.50956406542,6523.23153556493,"K-16",228
1264.68458665675,6521.74818996396,"K-16",228
1228.93639396267,6514.87486307562,"K-16",228
1228.8427958697,6516.00724711935,"K-16",228
666.82307626993,6487.93356874828,"K-18",229
670.33176327167,6450.92399161966,"K-18",229
632.94519123044,6449.49395838213,"K-18",229
629.40451326513,6486.51731014054,"K-18",229
666.82307626993,6487.93356874828,"K-18",229
629.40451326513,6486.51731014054,"K-19",230
632.94519123044,6449.49395838213,"K-19",230
595.53968555597,6448.41642698264,"K-19",230
591.96611477009,6485.45875467511,"K-19",230
629.40451326513,6486.51731014054,"K-19",230
591.96611477009,6485.45875467511,"K-20",231
595.53968555597,6448.41642698264,"K-20",231
558.1280624901,6447.69179645987,"K-20",231
554.52246697952,6484.75834775903,"K-20",231
591.96611477009,6485.45875467511,"K-20",231
554.52246697952,6484.75834775903,"K-21",232
558.1280624901,6447.69179645987,"K-21",232
520.72583336807,6447.32010227692,"K-21",232
517.08815927145,6484.41608702408,"K-21",232
554.52246697952,6484.75834775903,"K-21",232
517.08815927145,6484.41608702408,"K-22",233
520.72583336807,6447.32010227692,"K-22",233
483.31708714333,6447.30103367356,"K-22",233
479.64665244735,6484.4316847957,"K-22",233
517.08815927145,6484.41608702408,"K-22",233
479.64665244735,6484.4316847957,"K-23",234
483.31708714333,6447.30103367356,"K-23",234
445.90117207307,6447.63477813832,"K-23",234
442.1991918045,6484.80533412036,"K-23",234
479.64665244735,6484.4316847957,"K-23",234
442.1991918045,6484.80533412036,"K-24",235
445.90117207307,6447.63477813832,"K-24",235
408.49718707561,6448.32119851314,"K-24",235
404.76392048715,6485.5368798121,"K-24",235
442.1991918045,6484.80533412036,"K-24",235
404.76392048715,6485.5368798121,"K-25",236
408.49718707561,6448.32119851314,"K-25",236
371.1017888738,6449.36027268186,"K-25",236
367.33763902072,6486.62630671535,"K-25",236
404.76392048715,6485.5368798121,"K-25",236
367.33763902072,6486.62630671535,"K-26",237
371.1017888738,6449.36027268186,"K-26",237
333.70266703048,6450.75258750932,"K-26",237
329.90737718708,6488.07425732942,"K-26",237
367.33763902072,6486.62630671535,"K-26",237
312.36239141635,6451.74914491186,"K-27",238
312.43053204128,6453.18890805419,"K-27",238
311.89597225279,6454.32919941213,"K-27",238
312.53598538795,6455.41413461514,"K-27",238
312.58864662832,6456.52652458179,"K-27",238
312.05463580656,6457.66720275448,"K-27",238
311.46698654281,6457.69524480048,"K-27",238
311.52004776157,6458.80760093248,"K-27",238
310.45368504843,6461.08899934526,"K-27",238
309.92009128211,6462.22952570985,"K-27",238
309.33403124109,6462.25786847038,"K-27",238
308.80194311042,6463.39904808502,"K-27",238
308.85580704538,6464.51133304778,"K-27",238
308.26918857337,6464.53979585797,"K-27",238
308.32329123639,6465.65265393112,"K-27",238
307.79193456401,6466.7935032356,"K-27",238
307.84616641519,6467.906382087,"K-27",238
304.91829929864,6468.0502452623,"K-27",238
303.85786084233,6470.33346834399,"K-27",238
303.9686757768,6472.55816146091,"K-27",238
304.60948714455,6473.64187755953,"K-27",238
304.66465311593,6474.75420072722,"K-27",238
305.24897420148,6474.72523233352,"K-27",238
305.88806919104,6475.8091128517,"K-27",238
307.05713046726,6475.75153488782,"K-27",238
307.11177051367,6476.86394617441,"K-27",238
307.75094398529,6477.94806837905,"K-27",238
307.91443131168,6481.28561945606,"K-27",238
307.33031614879,6481.31427884318,"K-27",238
307.27562826334,6480.20150122223,"K-27",238
302.02251567868,6480.46300087277,"K-27",238
301.38286584634,6479.38015644262,"K-27",238
300.21485866934,6479.43945115,"K-27",238
299.57460837265,6478.35694136072,"K-27",238
296.65431519279,6478.50708440702,"K-27",238
296.12761401669,6479.64970044691,"K-27",238
295.60206666287,6480.79235937726,"K-27",238
295.65998459991,6481.90502861935,"K-27",238
295.07678601583,6481.93547441333,"K-27",238
294.55108237719,6483.07822180103,"K-27",238
293.17602102466,6483.15075706927,"K-27",238
292.8539726507,6486.29942854802,"K-27",238
292.97768511207,6486.5080765715,"K-27",238
293.61969959355,6487.58946157956,"K-27",238
294.20206822782,6487.55877854693,"K-27",238
294.84271480945,6488.64094670791,"K-27",238
294.90103844147,6489.7531573755,"K-27",238
294.90732928305,6489.76377141174,"K-27",238
329.90737718708,6488.07425732942,"K-27",238
333.70266703048,6450.75258750932,"K-27",238
312.36239141635,6451.74914491186,"K-27",238
293.17602102466,6483.15075706927,"K-28",239
292.2181762425,6483.20128253807,"K-28",239
292.33620366493,6485.4261698073,"K-28",239
292.8539726507,6486.29942854802,"K-28",239
293.17602102466,6483.15075706927,"K-28",239
250.64463680338,6492.34468103823,"K-29",240
251.16408072446,6491.17631755721,"K-29",240
251.09330277415,6490.06412874614,"K-29",240
251.60575093667,6488.9151443043,"K-29",240
251.39389491611,6485.57889558517,"K-29",240
250.73950752537,6484.50410860494,"K-29",240
250.66877241422,6483.39187806111,"K-29",240
250.01476921896,6482.31715908834,"K-29",240
248.26414539182,6482.42925095585,"K-29",240
247.60847514178,6481.35496764136,"K-29",240
240.60416618888,6481.8118546455,"K-29",240
239.51032278995,6483.00103719545,"K-29",240
237.75992107882,6483.11771420264,"K-29",240
236.66822843619,6484.30748644927,"K-29",240
236.08429847007,6484.34678020726,"K-29",240
234.99348736504,6485.53757374295,"K-29",240
232.81218755314,6487.9197984489,"K-29",240
232.22965822132,6487.95960379492,"K-29",240
231.72252278364,6489.11105777929,"K-29",240
230.55795867508,6489.19119619254,"K-29",240
229.46937955304,6490.38366546677,"K-29",240
228.88722116876,6490.42396681556,"K-29",240
226.71240951559,6492.80969713883,"K-29",240
225.04442393922,6494.04363575065,"K-29",240
223.88027698864,6494.12586813804,"K-29",240
223.85624067788,6494.15234235973,"K-29",240
250.64463680338,6492.34468103823,"K-29",240
700.78250814276,6526.71241187436,"L-01",241
704.23743756954,6489.70821532667,"L-01",241
666.82307626993,6487.93356874828,"L-01",241
663.34404922289,6524.94689329934,"L-01",241
700.78250814276,6526.71241187436,"L-01",241
738.2160112627,6528.84188015948,"L-02",242
741.6481031032,6491.8417105186,"L-02",242
704.23743756954,6489.70821532667,"L-02",242
700.78250814276,6526.71241187436,"L-02",242
738.2160112627,6528.84188015948,"L-02",242
775.62822077559,6531.33466279518,"L-03",243
779.03691830116,6494.3333130757,"L-03",243
741.6481031032,6491.8417105186,"L-03",243
738.2160112627,6528.84188015948,"L-03",243
775.62822077559,6531.33466279518,"L-03",243
813.01863507499,6534.19089057367,"L-04",244
816.40526961173,6497.18327993984,"L-04",244
779.03691830116,6494.3333130757,"L-04",244
775.62822077559,6531.33466279518,"L-04",244
813.01863507499,6534.19089057367,"L-04",244
850.40079705171,6537.412070237,"L-05",245
853.76605878077,6500.39307845855,"L-05",245
816.40526961173,6497.18327993984,"L-05",245
813.01863507499,6534.19089057367,"L-05",245
850.40079705171,6537.412070237,"L-05",245
887.76273613055,6540.99778357427,"L-06",246
891.10731785325,6503.96229101319,"L-06",246
853.76605878077,6500.39307845855,"L-06",246
850.40079705171,6537.412070237,"L-06",246
887.76273613055,6540.99778357427,"L-06",246
925.08897843559,6544.94687356979,"L-07",247
928.41354095412,6507.88976134289,"L-07",247
891.10731785325,6503.96229101319,"L-07",247
887.76273613055,6540.99778357427,"L-07",247
925.08897843559,6544.94687356979,"L-07",247
962.3965137298,6549.26160701286,"L-08",248
965.70111526153,6512.17766787924,"L-08",248
928.41354095412,6507.88976134289,"L-08",248
925.08897843559,6544.94687356979,"L-08",248
962.3965137298,6549.26160701286,"L-08",248
996.7392972201,6553.57290189962,"L-09",249
1000.95226767816,6516.57509255306,"L-09",249
965.70111526153,6512.17766787924,"L-09",249
962.3965137298,6549.26160701286,"L-09",249
996.7392972201,6553.57290189962,"L-09",249
1001.21869063874,6516.60832843116,"L-09",250
1002.96244736443,6516.88688886123,"L-09",250
1002.96777926986,6516.8265250661,"L-09",250
1001.21869063874,6516.60832843116,"L-09",250
1002.96244736443,6516.88688886123,"L-10",251
1040.11139738368,6522.82183689863,"L-10",251
1040.19799006515,6521.83502526432,"L-10",251
1002.96777926986,6516.8265250661,"L-10",251
1002.96244736443,6516.88688886123,"L-10",251
1040.11139738368,6522.82183689863,"L-11",252
1077.25663485729,6528.75732189871,"L-11",252
1077.3921252119,6527.20374469525,"L-11",252
1040.19799006515,6521.83502526432,"L-11",252
1040.11139738368,6522.82183689863,"L-11",252
1077.25663485729,6528.75732189871,"L-12",253
1114.41116452675,6534.69565606921,"L-12",253
1114.56376688202,6532.93549365902,"L-12",253
1077.3921252119,6527.20374469525,"L-12",253
1077.25663485729,6528.75732189871,"L-12",253
1114.41116452675,6534.69565606921,"L-13",254
1151.55982140915,6540.63463289994,"L-13",254
1151.69820399873,6539.02895691596,"L-13",254
1114.56376688202,6532.93549365902,"L-13",254
1114.41116452675,6534.69565606921,"L-13",254
1151.55982140915,6540.63463289994,"L-14",255
1187.04031425167,6546.30858008614,"L-14",255
1187.15074265056,6545.19866190849,"L-14",255
1151.69820399873,6539.02895691596,"L-14",255
1151.55982140915,6540.63463289994,"L-14",255
663.34404922289,6524.94689329934,"L-18",256
666.82307626993,6487.93356874828,"L-18",256
629.40451326513,6486.51731014054,"L-18",256
625.90200900978,6523.54495283159,"L-18",256
663.34404922289,6524.94689329934,"L-18",256
625.90200900978,6523.54495283159,"L-19",257
629.40451326513,6486.51731014054,"L-19",257
591.96611477009,6485.45875467511,"L-19",257
588.44013709393,6522.50587847629,"L-19",257
625.90200900978,6523.54495283159,"L-19",257
588.44013709393,6522.50587847629,"L-20",258
591.96611477009,6485.45875467511,"L-20",258
554.52246697952,6484.75834775903,"L-20",258
550.97211533412,6521.83009841719,"L-20",258
588.44013709393,6522.50587847629,"L-20",258
550.97211533412,6521.83009841719,"L-21",259
554.52246697952,6484.75834775903,"L-21",259
517.08815927145,6484.41608702408,"L-21",259
513.51427153921,6521.51763470308,"L-21",259
550.97211533412,6521.83009841719,"L-21",259
513.51427153921,6521.51763470308,"L-22",260
517.08815927145,6484.41608702408,"L-22",260
479.64665244735,6484.4316847957,"L-22",260
476.04945754412,6521.56819866965,"L-22",260
513.51427153921,6521.51763470308,"L-22",260
476.04945754412,6521.56819866965,"L-23",261
479.64665244735,6484.4316847957,"L-23",261
442.1991918045,6484.80533412036,"L-23",261
438.57902242415,6521.98198752224,"L-23",261
476.04945754412,6521.56819866965,"L-23",261
438.57902242415,6521.98198752224,"L-24",262
442.1991918045,6484.80533412036,"L-24",262
404.76392048715,6485.5368798121,"L-24",262
401.1201715883,6522.75885557886,"L-24",262
438.57902242415,6521.98198752224,"L-24",262
401.1201715883,6522.75885557886,"L-25",263
404.76392048715,6485.5368798121,"L-25",263
367.33763902072,6486.62630671535,"L-25",263
363.67161313029,6523.89875745308,"L-25",263
401.1201715883,6522.75885557886,"L-25",263
363.67161313029,6523.89875745308,"L-26",264
367.33763902072,6486.62630671535,"L-26",264
329.90737718708,6488.07425732942,"L-26",264
326.21973544934,6525.40236737259,"L-26",264
363.67161313029,6523.89875745308,"L-26",264
294.90732928305,6489.76377141174,"L-27",265
295.54219471279,6490.83491455281,"L-27",265
295.60037349114,6491.94771149134,"L-27",265
295.01778665639,6491.97822502952,"L-27",265
295.30959745847,6497.54041710614,"L-27",265
295.89140598912,6497.50993819861,"L-27",265
295.94962005995,6498.62269681713,"L-27",265
295.36808341073,6498.65312172742,"L-27",265
294.84588966755,6499.79595547471,"L-27",265
294.26534938972,6499.82651545487,"L-27",265
294.38283193128,6502.0515195175,"L-27",265
295.02161598949,6503.1331794599,"L-27",265
295.13886463404,6505.35819698591,"L-27",265
295.77699833328,6506.44042173553,"L-27",265
295.83535254876,6507.55277266926,"L-27",265
293.51710119033,6507.67524219876,"L-27",265
292.41701952535,6508.84934806843,"L-27",265
290.5954406264,6508.94773951747,"L-27",265
288.7782327051,6527.26950974455,"L-27",265
326.21973544934,6525.40236737259,"L-27",265
329.90737718708,6488.07425732942,"L-27",265
294.90732928305,6489.76377141174,"L-27",265
290.5954406264,6508.94773951747,"L-28",266
287.78102164538,6509.09975502696,"L-28",266
287.14097318687,6508.01932203691,"L-28",266
284.82200704878,6508.14703732662,"L-28",266
283.60147852624,6507.09924126269,"L-28",266
280.12297030113,6507.29446096743,"L-28",266
279.60571192866,6508.43944762238,"L-28",266
279.08973027288,6509.58450991827,"L-28",266
276.7716003276,6509.71699058553,"L-28",266
276.25668730697,6510.86286619572,"L-28",266
270.46399594364,6511.20114324082,"L-28",266
269.81918078098,6510.12297358424,"L-28",266
268.66027136089,6510.19184399618,"L-28",266
267.43552767913,6509.14892500659,"L-28",266
266.27626312953,6509.21859961255,"L-28",266
265.63002650791,6508.14142463637,"L-28",266
262.73141568876,6508.31741456144,"L-28",266
261.50367923877,6507.27596611525,"L-28",266
260.34378544234,6507.34740064396,"L-28",266
259.6954900685,6506.27117009709,"L-28",266
258.53534020556,6506.34304694814,"L-28",266
258.46632624062,6505.23071459764,"L-28",266
257.88641675989,6505.26675657555,"L-28",266
256.65633425839,6504.22732189345,"L-28",266
256.07635735241,6504.26360073627,"L-28",266
255.42565363499,6503.18770642763,"L-28",266
254.84557940315,6503.22434273854,"L-28",266
254.19524368568,6502.14903817328,"L-28",266
254.08403796571,6502.1560787352,"L-28",266
252.99373833637,6513.10338952042,"L-28",266
253.16075776271,6513.37944557478,"L-28",266
253.73946269989,6513.34266681262,"L-28",266
253.81005663316,6514.45500821156,"L-28",266
254.45894348513,6515.53018914153,"L-28",266
255.61637794085,6515.45700876197,"L-28",266
255.68650739821,6516.56919936773,"L-28",266
256.26468753215,6516.53291664446,"L-28",266
256.33464734501,6517.64479284206,"L-28",266
256.91349819823,6517.60842288672,"L-28",266
257.5611243571,6518.68450639304,"L-28",266
258.13982020004,6518.648221515,"L-28",266
258.20925151142,6519.76018839472,"L-28",266
259.36456639146,6519.68810177428,"L-28",266
